dataset,sub,ses,sample,task,tracksys,acq,nuc,voi,ce,trc,stain,rec,dir,run,mod,echo,flip,inv,mt,part,proc,hemi,space,split,recording,chunk,seg,res,den,label,desc,datatype,suffix,ext,extra_entities,root,path
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,CHECKERBOARD,,645,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PearsonNilearn,output,correlations,.tsv,"[('atlas', 'HarvardOxfordsubMaxprobThr25'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-CHECKERBOARD_acq-645_atlas-HarvardOxfordsubMaxprobThr25_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-PearsonNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,CHECKERBOARD,,1400,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PearsonNilearn,output,correlations,.tsv,"[('atlas', 'MICCAI'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-CHECKERBOARD_acq-1400_atlas-MICCAI_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-PearsonNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,CHECKERBOARD,,645,,,,,,,,,,,,,,,,,,,,,,,,,zstd,output,reho,.nii.gz,"[('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-CHECKERBOARD_acq-645_reg-defaultNoGSR_desc-zstd_reho.nii.gz
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,CHECKERBOARD,,645,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PartialNilearn,output,correlations,.tsv,"[('atlas', 'Yeo17'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-CHECKERBOARD_acq-645_atlas-Yeo17_space-MNI152NLin6ASym_reg-default_desc-PartialNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,rest,,645,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,Mean,output,timeseries,.1D,"[('atlas', 'DesikanKlein'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-rest_acq-645_atlas-DesikanKlein_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-Mean_timeseries.1D
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,BREATHHOLD,,1400,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PartialNilearn,output,correlations,.tsv,"[('atlas', 'Yeo17Liberal'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-BREATHHOLD_acq-1400_atlas-Yeo17Liberal_space-MNI152NLin6ASym_reg-default_desc-PartialNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,CHECKERBOARD,,645,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,zstd,output,lfcdw,.nii.gz,"[('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-CHECKERBOARD_acq-645_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-zstd_lfcdw.nii.gz
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,rest,,645,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,ndmg,output,correlations,.csv,"[('atlas', 'Schaefer2018400Parcels17NetworksOrder'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-rest_acq-645_atlas-Schaefer2018400Parcels17NetworksOrder_space-MNI152NLin6ASym_reg-default_desc-ndmg_correlations.csv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,CHECKERBOARD,,1400,,,,,,,,,,,,,,,,,,,,,,,,,smZstd,output,alff,.nii.gz,"[('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-CHECKERBOARD_acq-1400_reg-default_desc-smZstd_alff.nii.gz
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,rest,,1400,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,Mean,output,timeseries,.1D,"[('atlas', 'Schaefer2018200Parcels17NetworksOrder'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-rest_acq-1400_atlas-Schaefer2018200Parcels17NetworksOrder_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-Mean_timeseries.1D
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,CHECKERBOARD,,645,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,Mean,output,timeseries,.1D,"[('atlas', 'Schaefer20181000Parcels17NetworksOrder'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-CHECKERBOARD_acq-645_atlas-Schaefer20181000Parcels17NetworksOrder_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-Mean_timeseries.1D
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,CHECKERBOARD,,645,,,,,,,,,,,,,,,,,,,,,,,,,mean,output,bold,.nii.gz,[],/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-CHECKERBOARD_acq-645_desc-mean_bold.nii.gz
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,CHECKERBOARD,,645,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PearsonNilearn,output,correlations,.tsv,"[('atlas', 'Yeo7'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-CHECKERBOARD_acq-645_atlas-Yeo7_space-MNI152NLin6ASym_reg-default_desc-PearsonNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,rest,,1400,,,,,,,,,,,,,,,,,,,,,,,,,boldSnrHist,output,quality,.png,"[('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-rest_acq-1400_reg-defaultNoGSR_desc-boldSnrHist_quality.png
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,rest,,CAP,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,ndmg,output,correlations,.csv,"[('atlas', 'Schaefer20181000Parcels17NetworksOrder'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-rest_acq-CAP_atlas-Schaefer20181000Parcels17NetworksOrder_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-ndmg_correlations.csv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,rest,,CAP,,,,,,,,,,,,,,,,,,,,,,,,,framewiseDisplacementJenkinsonPlot,output,quality,.png,[],/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-rest_acq-CAP_desc-framewiseDisplacementJenkinsonPlot_quality.png
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,CHECKERBOARD,,1400,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PartialNilearn,output,correlations,.tsv,"[('atlas', 'ho'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-CHECKERBOARD_acq-1400_atlas-ho_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-PartialNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,BREATHHOLD,,1400,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PearsonNilearn,output,correlations,.tsv,"[('atlas', 'Yeo7'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-BREATHHOLD_acq-1400_atlas-Yeo7_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-PearsonNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,CHECKERBOARD,,1400,,,,,,,,,,,,,,,,,,,,,,,,,confounds,output,timeseries,.1D,"[('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-CHECKERBOARD_acq-1400_reg-default_desc-confounds_timeseries.1D
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,BREATHHOLD,,1400,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PearsonNilearn,output,correlations,.tsv,"[('atlas', 'DKT'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-BREATHHOLD_acq-1400_atlas-DKT_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-PearsonNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,rest,,1400,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,zstd,output,lfcdw,.nii.gz,"[('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-rest_acq-1400_space-MNI152NLin6ASym_reg-default_desc-zstd_lfcdw.nii.gz
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,rest,,645,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,Mean,output,timeseries,.1D,"[('atlas', 'Yeo7Liberal'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-rest_acq-645_atlas-Yeo7Liberal_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-Mean_timeseries.1D
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,rest,,CAP,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PartialNilearn,output,correlations,.tsv,"[('atlas', 'Yeo7'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-rest_acq-CAP_atlas-Yeo7_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-PartialNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,CHECKERBOARD,,1400,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PartialNilearn,output,correlations,.tsv,"[('atlas', 'MICCAI'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-CHECKERBOARD_acq-1400_atlas-MICCAI_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-PartialNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,CHECKERBOARD,,1400,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PearsonNilearn,output,correlations,.tsv,"[('atlas', 'MICCAI'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-CHECKERBOARD_acq-1400_atlas-MICCAI_space-MNI152NLin6ASym_reg-default_desc-PearsonNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,rest,,1400,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,Mean,output,timeseries,.1D,"[('atlas', 'Slab907'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-rest_acq-1400_atlas-Slab907_space-MNI152NLin6ASym_reg-default_desc-Mean_timeseries.1D
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,rest,,1400,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PartialNilearn,output,correlations,.tsv,"[('atlas', 'CAPRSC'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-rest_acq-1400_atlas-CAPRSC_space-MNI152NLin6ASym_reg-default_desc-PartialNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,CHECKERBOARD,,1400,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,ndmg,output,correlations,.csv,"[('atlas', 'CC200'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-CHECKERBOARD_acq-1400_atlas-CC200_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-ndmg_correlations.csv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,CHECKERBOARD,,645,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,ndmg,output,correlations,.csv,"[('atlas', 'CC400'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-CHECKERBOARD_acq-645_atlas-CC400_space-MNI152NLin6ASym_reg-default_desc-ndmg_correlations.csv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,CHECKERBOARD,,645,,,,,,,,,,,,,,,,,,,,,,,,,boldSnr,output,quality,.txt,"[('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-CHECKERBOARD_acq-645_reg-defaultNoGSR_desc-boldSnr_quality.txt
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,CHECKERBOARD,,1400,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PartialNilearn,output,correlations,.tsv,"[('atlas', 'Schaefer20181000Parcels17NetworksOrder'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-CHECKERBOARD_acq-1400_atlas-Schaefer20181000Parcels17NetworksOrder_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-PartialNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,rest,,645,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,,output,sbref,.nii.gz,[],/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-rest_acq-645_space-MNI152NLin6ASym_sbref.nii.gz
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,rest,,1400,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PartialNilearn,output,correlations,.tsv,"[('atlas', 'CC200'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-rest_acq-1400_atlas-CC200_space-MNI152NLin6ASym_reg-default_desc-PartialNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,rest,,CAP,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PartialNilearn,output,correlations,.tsv,"[('atlas', 'Yeo7Liberal'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-rest_acq-CAP_atlas-Yeo7Liberal_space-MNI152NLin6ASym_reg-default_desc-PartialNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,CHECKERBOARD,,645,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,Mean,output,timeseries,.1D,"[('atlas', 'Slab907'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-CHECKERBOARD_acq-645_atlas-Slab907_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-Mean_timeseries.1D
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,rest,,645,,,,,,,,,,,,,,,,,,,,,,,,,movementParametersTrans,output,quality,.png,[],/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-rest_acq-645_desc-movementParametersTrans_quality.png
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,rest,,645,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,Mean,output,timeseries,.1D,"[('atlas', 'Yeo17'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-rest_acq-645_atlas-Yeo17_space-MNI152NLin6ASym_reg-default_desc-Mean_timeseries.1D
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,rest,,1400,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PartialNilearn,output,correlations,.tsv,"[('atlas', 'aal'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-rest_acq-1400_atlas-aal_space-MNI152NLin6ASym_reg-default_desc-PartialNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,CHECKERBOARD,,1400,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,Mean,output,timeseries,.1D,"[('atlas', 'DKT'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-CHECKERBOARD_acq-1400_atlas-DKT_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-Mean_timeseries.1D
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,CHECKERBOARD,,645,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PartialNilearn,output,correlations,.tsv,"[('atlas', 'aal'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-CHECKERBOARD_acq-645_atlas-aal_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-PartialNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,CHECKERBOARD,,1400,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,ndmg,output,correlations,.csv,"[('atlas', 'Desikan'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-CHECKERBOARD_acq-1400_atlas-Desikan_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-ndmg_correlations.csv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,rest,,645,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PartialNilearn,output,correlations,.tsv,"[('atlas', 'Schaefer2018400Parcels17NetworksOrder'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-rest_acq-645_atlas-Schaefer2018400Parcels17NetworksOrder_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-PartialNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,BREATHHOLD,,1400,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,Mean,output,timeseries,.1D,"[('atlas', 'CAPRSC'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-BREATHHOLD_acq-1400_atlas-CAPRSC_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-Mean_timeseries.1D
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,BREATHHOLD,,1400,,,,,,,,,,,,,,,,,,,,,,,,,zstd,output,reho,.nii.gz,"[('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-BREATHHOLD_acq-1400_reg-defaultNoGSR_desc-zstd_reho.nii.gz
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,CHECKERBOARD,,1400,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,Mean,output,timeseries,.1D,"[('atlas', 'CAPRSC'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-CHECKERBOARD_acq-1400_atlas-CAPRSC_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-Mean_timeseries.1D
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,rest,,645,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,Mean,output,timeseries,.1D,"[('atlas', 'Desikan'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-rest_acq-645_atlas-Desikan_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-Mean_timeseries.1D
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,DS2,,rest,,CAP,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PearsonNilearn,output,correlations,.tsv,"[('atlas', 'tt'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-DS2/func/sub-A00040524_ses-DS2_task-rest_acq-CAP_atlas-tt_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-PearsonNilearn_correlations.tsv
